file,line,type,commit,author,date,time,timezone,datetime,depth,length,message
style.css,48,css,ad82f1b,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30,"Incorporated various DS3 methods in order to simplify the projects page."
style.css,49,css,ad82f1b,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30,"Incorporated various DS3 methods in order to simplify the projects page."
style.css,50,css,ad82f1b,Ishaan Kor,2025-02-08,01:03:10,-08:00,2025-02-08T01:03:10-08:00,0,30,"Incorporated various DS3 methods in order to simplify the projects page."
style.css,1,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,2,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,3,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,4,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,5,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,6,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,7,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,8,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,9,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,10,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,11,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
style.css,12,css,ac5cbb0,Ishaan Kor,2025-02-01,20:48:45,-08:00,2025-01-31T20:48:45-08:00,0,30,"Fixed and corrected homepage projects styling"
global.js,1,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,2,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,3,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,4,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,5,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,6,js,4109cba,Ishaan Kor,2025-02-01,20:40:26,-08:00,2025-01-31T20:40:26-08:00,0,30,"Fixed typos"
global.js,1,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,2,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,3,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,4,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,5,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,6,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,7,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,8,js,5695470,Ishaan Kor,2025-02-01,20:36:59,-08:00,2025-01-31T20:36:59-08:00,0,30,"Fixed URL references"
global.js,1,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,2,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,3,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,4,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,5,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,6,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,7,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,8,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,9,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,10,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,11,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,12,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,13,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,14,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,15,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,16,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,17,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,18,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,19,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,20,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,21,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,22,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,23,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,24,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,25,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,26,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
global.js,27,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,1,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,2,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,3,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,4,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,5,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,6,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,7,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,8,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,9,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.html,10,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,1,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,2,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,3,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,4,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,5,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,6,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,7,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,8,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,9,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,10,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,11,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,12,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,13,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,14,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,15,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,16,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,17,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,18,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,19,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,20,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,21,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,22,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
index.js,23,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
lib/projects.json,1,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,2,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,3,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,4,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,5,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,6,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,7,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,8,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,9,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,10,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,11,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,12,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,13,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,14,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,15,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,16,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,17,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,18,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,19,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,20,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
lib/projects.json,21,json,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,1,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,2,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,3,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,4,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,5,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,6,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,7,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,8,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,9,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,10,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,11,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,12,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,13,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,14,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,15,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,16,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,17,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,18,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,19,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,20,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,21,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,22,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,23,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,24,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,25,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,26,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,27,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,28,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,29,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,30,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,31,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,32,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,33,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,34,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,35,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,36,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,37,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,38,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,39,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,40,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,41,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,42,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,43,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,44,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,45,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,46,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,47,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,48,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,49,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/index.html,50,html,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/projects.js,1,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/projects.js,2,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/projects.js,3,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
projects/projects.js,4,js,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,1,30,"Implements JSON and added dynamic project updates"
style.css,1,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,2,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,3,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,4,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,5,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,6,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,7,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,8,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,9,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,10,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,11,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
style.css,12,css,641190e,Ishaan Kor,2025-02-01,20:34:06,-08:00,2025-01-31T20:34:06-08:00,0,30,"Implements JSON and added dynamic project updates"
